Performance,Storage capacity,Camera quality,Battery life,Weight,age,Price
73.80607520228553,512,85.70701514824248,3093.6795363504198,231.9634045511773,0.3513528878125738,601.8874566402757
27.139476105645688,16,11.011103951103944,1294.1968162692085,188.1924902913534,2.317865538256496,127.18418492973674
80.98497727424554,512,75.06391009426085,3860.6631237816578,138.97912597296357,0.302636808246248,706.0146648020868
49.67042147492009,32,26.373331437216304,1850.5989634036864,123.53792246987396,7.185701763891345,73.25873696770046
12.351598805315046,32,12.932145048042916,1467.6719663261852,183.24613241208544,2.0429471074794927,97.097852390323
25.123999856268185,32,8.592771085786476,1288.240428932078,200.216394862722,3.3259113414407597,96.8914389652926
26.175051972506925,32,14.659249444706614,1346.2863264181062,165.56367173996358,1.3934430668241562,16.61792150466566
86.68747650791218,512,95.91639410039238,4513.375007638773,249.85359620759263,1.448400014708349,777.6281119088487
93.94561335297126,512,178.64883689308618,3551.343182674159,127.9827661768259,0.4373839564087096,869.4534983908726
30.707433251869155,32,13.957244462831804,1820.8397020512612,164.95974477082137,7.331706927468953,132.9342055245148
67.46053482122558,256,28.838876183917503,2222.306899588434,160.65880704291962,2.521577777858763,411.7101860987656
91.88362695843624,512,145.82149323421132,3520.167005905414,239.5989333687359,0.2230076220021339,703.5815480470283
79.64076703793398,256,55.87458129104356,3262.842369371579,123.09363612769104,1.1714209312615174,588.7289122511773
96.88090311868515,512,151.93190577292933,3456.777539939307,167.71968523158984,0.5075694595663025,784.1035306562875
48.56811197003401,64,25.550935537690066,1843.0888797069165,123.25015723644212,2.7844269282063285,171.3724128691811
83.39266639903369,512,71.48721951145156,3520.519692466005,237.80886121032543,0.7021738208353769,672.9057978714422
73.74102366584397,256,74.89089803068934,3027.4485485712817,192.14988891174897,1.8393535133481933,531.284498849906
67.02965457165455,256,23.053475911675086,2708.4241285513303,217.9623129831417,1.111165920065328,423.8546203611452
49.7010418356617,32,25.90196345330832,1976.6032509204008,170.05666825334686,7.171716646745742,61.06963636787687
33.956455549526034,64,17.36775451360225,1874.4979467873843,172.0161017350919,1.844333347993428,136.02414997942287
88.34557332331951,512,112.81900703171684,4244.633739088727,190.41804413451652,0.267815452595773,841.9142722901785
3.5342113481001918,32,9.19960675327978,1923.2014787401388,205.56827639976007,2.50697759707523,60.56088740045592
45.95918125194418,64,14.093429305087469,1977.7063916199656,243.9057298651692,1.905053826415152,145.3273176732107
54.60745133798554,256,26.55011298244765,2129.849048457688,218.69137182578908,0.9579409011808032,415.0535602461677
50.59956477326567,256,44.54965036356465,2547.915688484324,223.6417467084642,0.1345444659566332,363.2937501107141
53.09265315315586,256,26.76417909173864,2065.787376676474,246.54629388909217,1.2862075135341955,365.194407546788
72.26669461778528,256,79.4419896782234,3860.688730823309,180.86858415220016,0.0615519315418775,534.6506570602735
37.64887416509366,64,13.533210015956213,1812.7603131208505,157.07560863615993,2.6942980420456517,128.60932241900952
10.913767550118948,32,10.302850093772625,1645.6200888075723,170.21018121569972,1.6933885080716222,106.30410000052277
82.69620778469032,256,63.89777488829165,3332.0592442178545,135.9208695966239,1.3392943927061318,518.6967467701243
62.74129701787242,64,45.52748517465654,2256.9684265364044,199.61744551399008,0.5722705086575555,377.00899002494384
21.82337116696725,32,12.825821683384069,1165.0291036272663,232.0928642944464,7.18944613597974,5.543434320471208
70.00737301346808,256,68.93595980501533,3855.954536449668,211.12226019562587,0.3895266552027061,511.5255838800553
69.83956905215416,256,41.6786443487546,2712.074791441268,175.33713527992236,4.558001158884038,359.5669988735369
53.784950610952485,128,21.07524062000211,2002.115305227464,138.3490932330759,0.4654414120839947,355.92137422897247
95.30480038072346,1024,185.09401059995943,5993.936968709306,193.5295229616953,1.1277007755858306,1052.4448024847316
49.43481495504087,64,24.656555885739312,1818.194114945959,205.6974925780263,1.6366369286399998,166.55770582584142
99.75666775431787,1024,64.95983238415604,5555.736587710449,230.7637890935665,0.6418516573120423,982.2097806965196
88.10722429498425,512,184.07709569287067,3637.941512135003,150.34017519255707,1.7061746194229774,838.1369688194345
50.12478889111802,64,44.35407373452591,2334.1291676080064,220.6013168872214,3.137504561305665,245.7266357869537
73.46413840805394,512,83.14809395118847,3512.48848904784,176.1485915334876,1.2265558830944587,585.2995143998314
44.30522068014913,64,20.97735331336335,1886.436446795951,128.43816882309332,3.282057837217833,155.90324823042826
50.02508269568951,128,17.64575637040681,2258.4476967459645,239.1056835527218,0.935709518843104,290.681161329567
35.42745947926157,32,12.288989176231649,1975.5958634979456,247.63130565796945,0.6647571241963286,127.1227104307702
55.18025377153587,128,40.42582858118317,2204.0376009771558,247.90837781932123,3.3290752732255653,300.8938397679806
21.604311645754706,32,9.885704630798331,1980.181732153474,144.88427267363835,4.225198743534213,100.04264067808752
54.48178843701731,256,35.395125838139215,2656.252845995052,247.4020306523327,1.306105195056862,372.52892465553447
97.34320976012,512,170.44973144403355,4326.571831259534,123.602876845656,0.1958527594290777,917.9855078258648
76.88813433117366,512,106.49637245080164,3876.094695176032,244.54536119233904,1.7135669475858917,612.38550064264
86.14171300753657,1024,65.19839432674766,5872.844661213555,187.193937928416,0.189506289122364,1018.7414380736448
89.2682954778586,512,94.80893365175469,3867.9087382868975,138.43198800774397,0.6908153304872884,718.3040117436427
19.82013178618407,16,13.80499243587226,1562.0992391404734,205.51862703535429,2.34915314474724,108.06122060381593
7.140428252273601,16,15.819200843120498,1160.4775571979674,122.24067386748692,5.4476983175227565,9.868836526184296
67.2248113795538,128,35.48173542206034,2815.8270969886958,214.12341329751573,0.3553078968191687,394.50115555703576
77.89256799889304,256,66.67919254672206,3159.266115780746,174.69709091281436,1.361361670568719,496.8362891512487
5.966475084824019,32,12.568997270885236,1687.283343464108,213.3265273235528,4.805376534769751,16.824477456323834
46.974129613986335,32,29.362839942915542,1921.3417660423183,184.81856468325444,6.439691473788128,62.9518019061741
58.54427755964085,256,28.485712610703786,2672.1705970790563,123.1425141407936,4.863542388681904,315.3242423630347
54.93677121131001,256,44.0258942331816,2751.824911173598,123.58917656508584,4.559642551463504,372.8184411707583
79.15118429079821,256,96.95443119490486,3934.499048045872,159.21629204439876,0.8867786628557299,562.1663470889097
12.460870453899195,32,8.333546667810758,1906.7593925665776,152.15637863434762,6.54981951148717,16.318025736905636
56.93438130649546,256,41.58876699732537,2855.013665764688,231.3424238314525,0.2599877585038892,402.3855985233867
26.54331339081801,16,15.26788007936713,1802.63728950384,227.38176486718964,8.474460096199307,3.364255596600888
8.778872410190052,16,9.58959390271607,1818.275037451764,167.322727372474,1.8449559480301203,91.22664888880922
92.84610732706037,512,50.88793741265536,3180.475268092631,193.1748296624873,1.2928596539944277,659.8319651094073
41.65838623522693,64,13.11055266019868,1850.249271922989,169.72078683454052,1.4125251801815957,172.2555831459277
42.43340202916084,64,22.140496882612,1890.3081255624247,236.06967580032597,5.167854618240567,76.30140621559956
58.64345951572258,256,28.26985393082409,2065.9274324383973,176.5848043506177,4.568011885539365,299.7435616888075
96.91571863259712,1024,83.39322849185575,4907.5570250114815,139.71415615973268,1.1324399987779934,1049.7090180242485
16.635446370028582,32,12.865168735776324,1031.7126629008185,129.58445866308466,7.240296138529015,5.655525663293905
92.61232992046588,512,156.2984058506013,4190.890455467537,226.0061205390589,1.8715323220744204,713.1425701259361
33.72322984675058,64,16.69167077942555,1953.9432791204815,180.2157088850432,7.116864176020322,20.39030702939577
86.06819366344254,512,94.8678087539594,3475.761178035682,208.5194941401229,1.3259142205699497,761.9772650708112
57.27651815330415,256,31.59369366798728,2235.452592330623,236.01696491410448,3.3902593264503333,319.0210092253165
44.06686199766969,64,28.84090450114784,1867.5746985040516,243.84191621479604,4.947292581447864,84.71736794612492
77.05404519326964,512,99.84498903246124,3977.0906372663694,201.20281967266453,0.4109228319865914,699.6772101099965
69.37020924688106,128,21.52894931052907,2547.2901577472608,235.48038718063316,2.825268642671871,370.177998470224
90.9969571559224,512,159.38262383159196,4108.929349158164,141.6411534567473,0.3429455144934339,750.6290454094254
32.99659372708044,64,28.46378438930992,1975.146005538132,142.6928714063492,2.431918777119128,130.93832725650503
34.86718695038026,64,27.24815973120422,1888.8437295551887,186.60235709168344,4.639509865666856,77.87031991416113
55.70333150863477,64,38.51990836316857,2532.653725873341,216.69168233966127,1.3743705279071745,293.44161664506663
78.40566715935628,512,97.32296070644448,3968.987430474675,121.3309983951277,0.1983992452569187,681.553017986752
95.80560437017624,1024,171.66693400294378,4009.841126929021,174.97264803702066,1.5546396811500167,1075.6992605789956
60.81155260129214,64,42.57541984679614,2749.42900110159,135.97690548599658,1.8730765860514988,359.8784625632977
99.6025214820364,512,119.37608523243016,3614.3791146280296,230.6426400774544,1.867475608921291,746.2742599860243
78.69925663306876,256,104.45272274244088,3482.218364147885,182.719628009344,0.4116833590392961,609.1678082391983
98.12967348526328,1024,203.05966894439217,3453.5844743620114,172.63421792272064,0.0601007600660561,1122.1929334547465
35.84459830965464,64,16.47318533973405,1816.968522910958,184.07042871310503,1.5906186455786386,146.08637141062977
36.00888543894275,64,19.812471889805018,1809.7399412096584,168.579819792158,2.6537793950585886,111.55703897906152
4.326804371545412,16,11.19244263210634,1040.942004290344,238.78225767661388,2.156874566828004,41.44578981846263
73.87115869465494,256,57.94296561329719,3721.7144135570097,140.43308825468648,0.6590191388452624,534.3683871809537
48.27215949267556,32,24.670442116401084,1807.888938591424,182.05679056563295,4.300406072849427,116.7987377050492
85.54443523558558,512,91.0016354130089,5107.901207595157,181.51674866008295,1.057853426680882,769.3392290527079
37.34329637596744,64,29.443926432238342,1944.577631515012,163.40611014880284,4.56240765687352,86.92261722662866
30.88173607084066,32,30.232362112324985,1842.5659480046088,130.29796446036576,0.3031709762574657,147.7907994420475
44.70786020145717,64,12.389982217584638,1947.8844759629528,176.88000168883113,5.322567414483654,96.10068771651046
26.643101916877843,32,8.944176318214863,1910.6347259188333,186.5094521199406,6.225372943225378,60.07090373070957
94.4876140628814,1024,144.8226455292718,4412.535636003627,176.4893141941309,0.2862900006143793,1010.7707320770584
74.46736534806598,256,93.07100999186964,3182.456126888792,162.40612064760427,1.570653114127581,477.1707964142282
87.07601377268116,512,202.96241017139343,3377.942281355229,129.46460751857612,1.76333934294728,765.6957338853797
81.47789415030134,256,53.23521065520912,3931.761983294528,136.85694405823233,1.8766177229946963,574.2489286227272
49.045552825595394,32,21.1973817187146,1812.2333967605089,227.94008588954884,6.898085714490379,52.287688439364366
29.744553235181115,32,14.749810650034656,1888.4822578124108,244.126418574866,7.42505408560938,35.9405735752568
87.50140876532572,512,67.5564302541154,3859.590573688143,152.06636077282724,1.4801139608335716,741.5075054480941
95.12380865623383,512,66.94453652235171,3097.644708377376,137.8959845081058,0.0395487176891091,845.1031709995603
37.02635186400601,32,26.76095525717936,1805.1822335673196,217.88101223967212,1.023914250059426,132.18215325498363
7.723215267195005,32,8.157677046714168,1773.2451718359443,230.6269337926913,2.730900461149828,56.69407555814927
55.16491818640616,256,36.10445933547933,2768.8370231438294,224.08914648139077,5.58715532065156,306.20944337284345
70.93997926117773,256,59.123769152409366,3015.379516397637,122.2723000316752,0.4384246506055929,579.944550895286
98.21878139503286,512,134.25722367322368,3410.935662121931,167.65722964045133,1.247289786297475,746.6369355351411
68.85600873256831,128,28.513659558631343,2897.2345875639558,211.97747130815577,0.5196531618877627,433.9704945336834
65.2641508110374,128,20.61208146502627,2490.0155935191888,197.5666568012685,2.298759859613284,336.9153682450922
72.28477580629759,256,102.3501080163694,3929.7689899310735,241.134522419214,0.2677436912005881,585.9850342851433
55.24270560638242,64,17.402403224747218,2020.5576971325356,135.74987139554037,3.822511018287184,274.49710159921494
55.4865543659151,128,24.88811266419404,2544.14695894126,192.76219196617316,2.643459598104464,310.37664037710283
95.90547800528994,512,139.13192808096625,3424.976721861115,218.9163290049561,1.56232486375218,786.0443160876393
36.71565386822378,32,21.38272078522468,1949.2309393035923,197.05404960797915,2.333448746608087,104.04162127109166
51.872505003209845,64,42.00239276240536,2491.9480690660857,132.89676170740643,1.4400398418603235,320.1255640864893
64.41335103695135,128,40.70796242456103,2599.4213323335352,223.5026977931988,0.8759638152910543,340.58606853540306
35.960046006281246,32,24.92957690260161,1919.5679177088564,161.40688914832518,0.8268851257817857,140.94125791391983
89.10808327160882,1024,117.8451987401684,4166.247399431908,210.30032367394023,0.8165469090683062,986.2761859306784
22.146297730387044,16,10.112496287149106,1548.8452799536,236.33110314706573,7.041074717492064,9.610296148243751
19.19349966023165,32,11.463241623369385,1999.004823070441,222.31810876262492,4.062110521916907,70.33616760955739
44.83395580133358,64,18.19403252322233,1946.4821767244384,192.51041074362692,1.377365728261286,175.8445899820855
91.17524984377488,512,131.24455616937374,4612.003976756307,175.45946913223565,0.6478153923089898,721.3021046980858
96.8091130253082,512,122.7921206643224,3691.1441950863136,128.98002902217016,0.930474877608924,822.2834785058624
48.034034649285815,32,24.285752896772262,1839.9044590752303,244.2145575596929,6.153678271756029,61.52486417563728
43.52744028987316,32,17.800548584624224,1885.771979515308,241.61265880842808,0.6323295453581705,156.628742986724
45.92180846036105,64,13.761189108721474,1936.9859720189725,189.67596690530385,0.8624179696896395,190.6750287227802
98.00667042456696,1024,65.38304679928454,5825.791467444707,200.8152575026504,0.6466614773115629,1096.62014151604
64.20513032094412,64,20.83440358700515,2925.346469121819,223.4877699971732,1.1428515461489166,338.050798537895
88.35947088374711,512,59.63890832448155,4478.684595504611,167.28340940007467,0.94574994096665,793.194101887298
85.44572908505641,512,74.16526080910515,4857.294809836546,249.1123543608504,0.5210204830198368,760.7676063318324
16.987067809420864,16,11.34442048575558,1223.2110714148812,193.20141649777096,2.542833572037657,86.51124471465472
55.723072873876646,64,44.871223450791774,2529.302986090805,225.99896275156567,5.228216255591265,224.78486953083757
90.04256793201604,512,133.00883996210294,4449.900118774895,149.543410876082,0.7121602322239111,797.2745394163053
12.242656045789268,32,15.615934886733,1567.097480411132,196.41675097122945,5.759241180231965,19.881311056549283
33.525845007935374,32,28.773914357405665,1993.7055980006612,140.107798492072,4.796594721794857,68.99479708340328
35.17604234597847,64,26.87469040063003,1971.2203567334311,220.22047021653236,5.799718243983223,50.6094284322952
75.63969195955193,256,106.40263926658092,3578.821787520969,159.04117675153358,1.8375631452498729,521.6102732559466
56.81671745281645,64,44.20610890200121,2880.6996325883947,207.3609062042853,0.0767394811175348,343.71036537851955
33.25619199324645,64,25.785217446029343,1942.74460367422,125.80705512978544,5.612603255592551,65.77822711232771
51.26143664716509,256,22.943286865321628,2926.263001683344,125.53072939696284,2.449448683046284,358.03907965021455
84.00381591882122,256,53.8224498892713,3166.7904121868523,206.94241574761764,1.884811602044331,496.0326096615431
36.67460091038944,64,23.64727459251883,1961.306085490088,234.7677457543402,5.369104731905827,59.68213261193393
15.164049807235555,16,12.109699012267193,1787.0331074087212,235.6258461762679,3.251267605860628,67.11617771660492
5.718278122386955,32,9.897657303635638,1227.5301933537437,210.84434187568635,4.908118515648045,4.009091479822837
25.056198003565743,32,13.917078222648277,1970.3177291102752,241.2427150221756,6.477167409899423,43.00162816778221
19.17471927445522,32,8.3433228809991,1428.9293762766474,120.70636094220885,7.223138682614088,22.634212712594483
78.66461149982821,512,53.68136303215704,3943.8816989600455,234.3520594469577,1.318612308409386,659.9652932194082
63.58371136868606,128,31.41709047875115,2803.4276728543146,152.22244867491136,0.1419565759275924,420.3799964997285
34.372711548080694,64,25.3936550529655,1938.755468951288,240.7817915661456,2.251874962190982,104.41920623704458
22.814211605531675,16,15.690003449076496,1038.5261243164723,153.29843072907937,4.838351583728434,64.57677943950182
62.53797691729902,128,26.476272954017563,2430.100342125674,191.99213550255487,5.108600059915116,278.0779950975807
60.289238089654,128,44.09546511410945,2077.251767739712,138.07237036975891,2.99382792422338,340.0255829425102
73.01901856778714,256,92.99425819335858,3150.894512788577,158.84453231048738,0.7803691159290507,549.0967552990378
87.4956798668134,512,82.63303533968379,5090.545869435334,184.1640501205867,0.1092953273671961,776.1034291218948
58.41029069253092,256,32.64727250926043,2550.2545041403373,204.74222936317136,3.238672438957379,342.78296606204793
81.87825895579333,256,66.90202121984689,3281.819972455517,126.79514883786096,0.157336683044182,606.36040705772
85.50917817429958,512,59.70671380918108,3051.938415900639,180.6279941892504,0.888255725560068,733.1954562552411
40.84090570496084,64,16.567174209208567,1850.9362010236223,195.66568134492437,0.3575736645239713,159.52891426420027
54.90081006287034,256,47.07874155733898,2588.0273064660746,125.9248189407988,3.349538121128776,381.7385219421095
72.18518471969624,256,84.31826863940829,3658.2262283832606,204.36584749974585,0.1359259029050856,519.4815109939404
52.53121177093103,256,19.830954246963955,2256.758662903785,225.64004388681525,4.083610456429284,300.7502822195848
41.40364153700752,64,19.0586690117712,1807.3053964654464,202.60235066552823,1.1315646026684574,153.0947354008094
63.4828654295198,256,32.468395466753485,2228.956255069036,211.2138378077579,5.844769347775161,290.12904193237085
77.98015947414527,512,59.72734633893863,3454.797850888535,131.21804549705053,0.4115701817654462,677.0665244340198
21.61134825131013,32,8.552235708568325,1308.4715843856227,145.46256628866675,4.01504232926259,84.54057806071249
28.51052907270999,16,10.012367552313831,1281.7896016668542,148.05397488366435,7.8663255404702,26.63986262146345
32.19035274004797,64,12.741009218734604,1974.6513891803545,219.4103551452492,3.792613104474099,80.20279974738534
93.0712343512222,512,115.2006511368164,4104.110412520992,207.9595191984764,1.7031985773121374,735.4853032813442
52.18392148999098,256,44.09586260260821,2750.574705581749,133.709447068452,4.284041686714892,337.9558906663058
34.8967630200974,32,30.47891473528833,1844.208633677433,243.04985855139185,7.538795044704741,138.21393182486818
53.8583996598355,64,17.015906749494537,2659.556298022354,120.82069320879832,1.379540816301879,325.42521381411353
20.44399297558519,32,8.154659942775647,1334.029691662824,137.41999534712645,4.6999670526703765,74.73541682341651
66.4620798679406,128,38.81299640357172,2526.8141291818656,166.40896075924087,2.831157458580934,363.0882923718726
68.74287137432752,128,35.53064631725052,2467.0537730688266,175.84236755841007,4.855371994865602,291.1678697442043
50.51470319847341,128,33.35417733630489,2842.2736319802952,120.98340658168416,4.56348964674492,276.41884883264095
16.796434062246647,16,8.657930999263023,1876.3556298457695,223.63080810020583,4.143196219600391,56.25910689089276
80.99723631312929,512,51.05844505810296,3836.6596170326775,129.97948274865246,0.6835430077356126,705.9074333098257
81.09226711480632,256,70.01493342265388,3588.3036216473206,246.6553175666691,0.9057140316151258,567.537351180754
91.1525722778092,1024,134.8298456303865,5577.216357150517,168.91785836737543,0.0355924878086955,980.2482274945012
46.478432586652055,32,16.10321815795467,1844.1350755003616,239.9028811877573,5.275331783666958,68.87052733924392
71.13910486978173,512,60.32005987153504,3846.777949689341,133.92314851383327,1.5579885657411607,664.4368756776167
69.74231643549996,256,40.85797494351112,2278.358411528395,248.6344708023503,3.685671921684123,398.18196047423226
26.707877897879666,32,15.592338746281424,1757.1006423524975,171.4495455534946,3.956534349536209,121.47628716720727
53.86748465823362,256,42.29545221576087,2952.957870868765,247.7819135582025,2.8447800890270862,372.5795286840606
98.58356048384306,1024,106.76457944047031,3262.311635636207,218.0892721913145,0.8991179996152141,924.4791022129872
89.4473190063977,512,178.5216317866732,4213.570160421537,206.85748165203148,1.8930787566709173,738.2833892440478
34.35086400137107,32,26.91447969927914,1898.846533919843,151.40006781368095,4.862192874205462,64.15281089893426
99.7056834979746,512,121.77401259564306,5169.4190987476,165.50631305776665,0.2594431191756947,827.3936555032983
47.72279856850887,32,15.058299781902438,1809.989010161929,205.4069797802585,7.146031684012945,42.90680648025021
75.20947315696999,512,65.0525762817916,3750.1621602204295,236.8550935186678,1.9029227378528213,645.055796408949
38.64551637742473,64,23.73680871034332,1922.90056518056,241.1607013192588,6.972508212738601,30.996954769915984
